LIMIT_BAL,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,PAY_AMT1,PAY_AMT2,PAY_AMT3,default.payment
30000,2,0,0,0,0,2,1500.0,1800.0,1007.0,0
440000,0,0,0,0,0,0,8071.0,9021.0,7013.0,0
230000,-1,-1,-1,-1,-1,-1,2795.0,1350.0,371.0,0
200000,2,2,2,0,0,0,4500.0,0.0,3500.0,1
490000,0,0,0,0,0,0,10000.0,7143.0,7306.0,0
80000,-1,-1,-2,-2,-2,-2,0.0,0.0,0.0,0
20000,2,2,2,2,0,0,3000.0,1500.0,0.0,1
170000,-1,-1,-1,-1,0,-1,199.0,199.0,398.0,1
70000,0,0,0,0,0,0,3600.0,1646.0,600.0,0
210000,0,0,0,0,0,0,6000.0,4500.0,5000.0,0
90000,0,0,0,0,0,0,3200.0,3300.0,3000.0,0
390000,0,0,0,0,0,0,13007.0,10612.0,10041.0,1
110000,0,0,0,0,0,0,2500.0,2500.0,2000.0,0
580000,0,0,0,0,0,0,6422.0,6565.0,5951.0,0
360000,0,0,-1,-1,-1,-2,6015.0,17454.0,1775.0,0
270000,1,2,2,2,2,2,10000.0,8000.0,0.0,1
60000,-1,-1,-2,-1,2,-1,0.0,0.0,300.0,0
110000,0,0,0,0,0,0,2300.0,2200.0,2300.0,0
50000,0,0,0,0,0,0,2500.0,3008.0,1000.0,0
80000,0,0,0,0,0,0,3212.0,1600.0,956.0,1
50000,-1,-1,-1,-1,0,0,350.0,400.0,1695.0,0
100000,0,0,0,0,2,2,4000.0,4037.0,6500.0,0
30000,1,-2,-1,-1,-1,-1,0.0,945.0,0.0,0
200000,0,0,0,0,0,0,5704.0,5930.0,4000.0,0
240000,0,0,0,0,0,0,12026.0,9010.0,7400.0,1
220000,0,0,0,0,0,0,1600.0,1500.0,1100.0,0
160000,0,0,0,0,0,0,4500.0,4400.0,3000.0,0
180000,-1,-1,-1,0,0,-1,1260.0,29366.0,54.0,0
200000,0,0,0,0,0,0,5000.0,1485.0,1956.0,0
140000,0,0,0,2,0,0,4505.0,12906.0,0.0,0
380000,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,1
600000,2,2,0,0,0,0,0.0,18000.0,16000.0,1
260000,0,0,0,-1,0,0,14000.0,5022.0,130000.0,0
200000,0,0,-2,-2,-2,-2,179.0,1443.0,1443.0,0
80000,0,0,0,0,0,0,2500.0,51432.0,1800.0,0
40000,0,0,0,0,0,-1,2027.0,1207.0,301.0,0
130000,1,2,2,2,2,2,0.0,6000.0,0.0,0
50000,-1,0,0,0,0,-2,1800.0,1900.0,1300.0,0
230000,-1,-1,-1,-1,-1,-1,18163.0,5654.0,12887.0,0
70000,0,0,0,0,0,-1,2100.0,1217.0,500.0,1
180000,0,0,0,0,0,0,5657.0,10372.0,5000.0,0
80000,-1,-1,-1,-1,-1,-1,8638.0,5723.0,2980.0,0
290000,0,0,0,-1,-1,0,80000.0,3000.0,3015.0,0
230000,0,0,0,0,0,0,120093.0,8034.0,3013.0,0
170000,1,-2,-1,-1,-2,-1,0.0,1991.0,0.0,0
230000,-1,0,0,0,0,0,7536.0,7277.0,7100.0,1
220000,0,0,0,0,0,0,8909.0,7500.0,9000.0,1
230000,0,0,0,0,0,0,1610.0,1224.0,655.0,0
500000,0,0,0,-1,0,0,10026.0,7241.0,50091.0,0
90000,-1,-1,-1,-1,-1,-1,3276.0,6246.0,307.0,0
390000,0,0,0,0,0,0,13802.0,16525.0,8893.0,1
400000,0,0,0,0,0,0,14020.0,13595.0,6243.0,0
180000,-1,-1,-1,-1,-1,-1,2790.0,1140.0,2144.0,0
60000,1,2,2,0,0,2,1800.0,1500.0,2000.0,0
120000,-1,-1,-1,-1,-1,-1,2682.0,0.0,6440.0,0
60000,0,0,0,0,0,0,1900.0,1400.0,1000.0,0
50000,0,0,0,0,0,0,1800.0,1500.0,1200.0,0
70000,0,0,0,2,0,0,2518.0,5950.0,0.0,0
500000,-1,2,-1,-1,-1,0,0.0,501.0,300.0,0
200000,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0
250000,0,0,0,0,-1,2,120041.0,4435.0,0.0,0
140000,0,0,2,2,2,2,17000.0,0.0,11400.0,1
70000,0,0,0,0,-1,2,2112.0,1200.0,758.0,0
90000,1,2,2,2,2,2,1700.0,4000.0,1600.0,0
100000,-1,-1,-1,-1,-1,-1,1709.0,574.0,556.0,0
190000,0,0,0,0,0,0,7600.0,6303.0,4137.0,0
230000,-1,-1,-1,-1,-1,-1,15111.0,13165.0,0.0,0
320000,0,0,0,0,0,0,3317.0,3506.0,4218.0,0
220000,-1,-1,-1,0,-1,-1,1648.0,792.0,0.0,1
260000,-1,-1,-1,-1,-1,-1,6277.0,4663.0,4140.0,0
90000,-2,-2,-2,-2,-2,-2,157.0,0.0,0.0,0
30000,2,2,2,2,2,0,1300.0,2.0,1608.0,0
260000,0,0,0,2,0,0,4000.0,11900.0,207.0,0
170000,0,0,-1,-1,-2,-2,4000.0,308.0,0.0,0
80000,0,0,0,0,0,0,1203.0,1047.0,248.0,1
50000,-1,-1,-1,-1,-1,-1,1000.0,390.0,1000.0,0
200000,0,0,0,0,0,0,7521.0,7000.0,7000.0,0
20000,0,0,2,0,0,0,7403.0,0.0,820.0,0
250000,-1,-1,-2,-1,-1,-1,0.0,0.0,120.0,0
20000,0,0,0,2,2,0,1623.0,3916.0,750.0,0
30000,0,0,0,0,2,2,2000.0,1500.0,2000.0,0
90000,1,2,2,2,2,2,0.0,6000.0,0.0,0
230000,0,0,0,0,0,0,10000.0,9000.0,8000.0,0
130000,0,0,0,0,0,0,2000.0,3000.0,0.0,1
30000,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0
160000,-1,-1,-1,-1,-1,-1,396.0,396.0,0.0,0
500000,-1,-1,-1,0,0,-1,0.0,285138.0,4989.0,0
180000,0,0,0,0,0,2,2500.0,2000.0,1128.0,0
80000,0,0,0,0,0,2,1700.0,1400.0,200.0,0
120000,-1,-1,-2,-1,-1,-2,0.0,0.0,10446.0,0
130000,-1,-1,-1,-1,-1,2,1261.0,1261.0,1411.0,0
120000,-1,-1,-1,-1,-1,-1,240.0,240.0,240.0,1
360000,-1,-1,-1,-1,-1,-1,53228.0,3997.0,1750.0,0
50000,2,2,2,2,2,2,2000.0,1500.0,1300.0,1
20000,0,0,2,0,0,0,2900.0,10.0,577.0,0
100000,0,0,-1,0,0,0,2385.0,88678.0,2169.0,0
70000,0,0,0,0,0,0,3060.0,3300.0,2610.0,0
50000,0,0,0,0,0,0,3000.0,5000.0,2000.0,0
10000,1,2,0,0,0,0,0.0,2126.0,390.0,0
290000,0,0,0,0,0,0,6000.0,7000.0,5000.0,0
30000,0,0,0,0,0,0,1597.0,1606.0,819.0,0
410000,1,-1,0,0,0,0,33049.0,16000.0,8700.0,0
360000,-1,-1,-1,0,0,-1,390.0,75720.0,62520.0,1
140000,0,0,0,0,0,0,6022.0,3021.0,5012.0,1
210000,0,0,0,0,0,0,3200.0,3200.0,2600.0,0
220000,-1,-1,-1,-1,-1,-1,13250.0,433.0,1831.0,0
20000,1,2,0,0,0,2,0.0,1594.0,1000.0,0
620000,2,2,0,0,0,0,0.0,6200.0,6000.0,1
360000,1,-2,-2,-2,-1,-1,0.0,0.0,0.0,0
20000,-1,-1,2,2,-1,-1,14410.0,0.0,28.0,0
50000,0,0,0,0,0,0,2836.0,1200.0,13000.0,0
50000,0,0,0,0,0,0,2454.0,1588.0,780.0,0
10000,0,0,2,2,2,0,2400.0,0.0,871.0,1
100000,2,0,0,3,3,2,2050.0,7500.0,2500.0,1
50000,-2,-2,-2,-2,-2,-2,3068.0,2440.0,1807.0,0
60000,-1,-1,0,-1,-1,0,1675.0,2500.0,578.0,0
440000,0,0,0,0,0,0,13100.0,11000.0,10000.0,0
120000,0,0,0,0,0,0,5417.0,2847.0,2066.0,0
50000,0,0,0,-2,-1,-1,1000.0,0.0,0.0,0
110000,1,2,2,2,2,2,600.0,7300.0,3700.0,0
200000,-1,-1,-2,-2,-1,-1,0.0,0.0,0.0,0
150000,1,-2,-2,-2,-2,-1,0.0,0.0,0.0,0
30000,2,3,2,2,0,0,0.0,1000.0,0.0,1
100000,0,0,0,0,-1,-1,1553.0,5000.0,87.0,0
360000,-1,0,0,-1,0,-1,10000.0,13912.0,9785.0,0
390000,0,0,0,0,0,0,5000.0,3000.0,3000.0,0
220000,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,1
160000,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0
230000,-1,-1,0,0,0,0,7357.0,2566.0,3000.0,0
120000,0,0,0,0,0,0,5024.0,5000.0,5000.0,0
100000,0,0,2,2,2,0,1500.0,1000.0,1000.0,1
190000,-1,-1,-1,-1,-1,-1,0.0,16500.0,0.0,1
50000,0,0,0,0,0,0,2500.0,1500.0,1100.0,1
240000,1,-1,-1,-2,-2,-2,6370.0,0.0,0.0,0
40000,-2,-2,-2,-2,-2,-2,2000.0,1600.0,1401.0,0
630000,0,0,0,-1,-1,-2,38187.0,1207.0,2632.0,0
160000,-2,-2,-2,-2,-2,-2,5401.0,1829.0,350.0,0
110000,0,0,2,2,2,2,11000.0,5800.0,3200.0,0
20000,0,0,0,-2,-2,-2,2055.0,0.0,0.0,0
210000,0,0,0,0,0,0,2800.0,2753.0,2400.0,0
270000,-1,-1,0,-1,-1,-1,12006.0,5736.0,6621.0,0
360000,-2,-2,-2,-2,-2,-2,2231.0,0.0,1005.0,0
60000,-1,-1,-1,-1,-1,-1,2790.0,1758.0,416.0,0
360000,-1,0,0,0,0,0,8005.0,8004.0,5000.0,0
390000,2,2,2,-1,2,2,1.0,1693.0,6940.0,0
250000,-2,-2,-2,-2,-2,-2,8514.0,1751.0,6739.0,0
90000,0,0,0,0,0,0,1600.0,1500.0,3000.0,1
360000,-1,-1,-1,-1,-1,-1,1510.0,3575.0,10573.0,0
50000,0,0,0,0,0,0,1537.0,1947.0,800.0,0
270000,0,0,0,-2,-2,-2,1000.0,0.0,0.0,0
200000,1,-1,-1,-1,-1,-1,8394.0,4927.0,5089.0,0
50000,0,0,0,0,0,0,2040.0,2766.0,1690.0,0
350000,-1,-1,-1,-2,-2,-1,10530.0,0.0,0.0,0
160000,-2,-1,-1,0,-1,-1,5156.0,1089.0,0.0,1
80000,-1,-1,-1,-1,-1,-1,4641.0,2290.0,1459.0,0
290000,2,0,0,0,0,0,13000.0,10200.0,10265.0,1
270000,-1,-1,-1,0,0,0,475.0,5691.0,34000.0,0
80000,-1,-1,-1,-1,2,-1,13647.0,8314.0,4082.0,0
50000,0,0,0,0,0,0,1300.0,1100.0,1000.0,0
30000,-2,-1,-1,-1,-1,-2,2687.0,8765.0,3390.0,0
30000,1,-1,-1,-2,-2,-2,780.0,0.0,0.0,1
90000,-1,0,0,0,0,0,15155.0,5485.0,5263.0,0
160000,-1,-1,-1,-1,-1,-1,3757.0,30348.0,1044.0,0
80000,0,0,0,0,0,0,4000.0,2374.0,2007.0,0
50000,0,0,0,0,0,0,2200.0,1600.0,1700.0,0
20000,0,0,0,0,0,2,1600.0,1300.0,600.0,0
220000,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,1
210000,-1,-1,2,-1,-1,-1,23776.0,0.0,9631.0,1
130000,0,0,0,0,0,0,6700.0,6000.0,1291.0,0
260000,-1,-1,0,0,-1,-1,23194.0,50000.0,11500.0,0
230000,0,0,0,-1,0,0,5000.0,5000.0,65840.0,0
160000,0,0,0,0,0,0,4000.0,3924.0,3200.0,0
50000,0,0,0,0,0,0,1127.0,1074.0,215.0,0
80000,0,0,0,0,0,0,2145.0,1844.0,2009.0,0
110000,0,0,0,0,0,0,2681.0,2724.0,2287.0,0
200000,0,0,0,0,0,0,5090.0,5014.0,5009.0,0
360000,0,0,0,0,0,0,9429.0,8738.0,7017.0,0
210000,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0
80000,2,0,0,0,0,0,3249.0,3000.0,5000.0,0
300000,-1,-1,2,0,-1,-1,10000.0,0.0,0.0,1
310000,0,0,0,0,0,0,1426.0,1379.0,867.0,0
30000,-1,-1,-1,-1,-1,-1,390.0,390.0,390.0,1
170000,0,0,0,0,0,0,1323.0,1196.0,544.0,0
140000,2,2,2,0,0,2,3007.0,0.0,924.0,0
180000,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0
50000,1,2,2,2,2,2,0.0,2700.0,0.0,0
50000,0,0,0,0,0,-2,1351.0,1500.0,150.0,0
110000,0,0,0,0,2,0,2000.0,5000.0,5000.0,0
450000,-2,-2,-2,-2,-2,-2,9120.0,8528.0,0.0,0
200000,-1,-1,-1,-1,-1,-1,390.0,390.0,561.0,0
220000,0,0,-1,-1,-1,-1,1006.0,32906.0,18900.0,0
360000,0,0,-2,-2,-2,-1,0.0,0.0,0.0,1
50000,0,0,0,0,0,0,2000.0,1684.0,1601.0,0
40000,2,2,0,0,0,0,0.0,1435.0,955.0,0
190000,1,2,2,2,2,2,6000.0,5000.0,0.0,0
150000,0,0,0,0,0,0,2100.0,1200.0,965.0,0
200000,1,-2,-2,-2,-1,-1,0.0,0.0,0.0,0
270000,0,0,0,0,0,0,5000.0,5000.0,3953.0,0
60000,0,0,0,0,0,0,2018.0,1900.0,2000.0,0
200000,0,0,0,0,0,0,3315.0,3088.0,2572.0,0
150000,0,0,0,0,0,0,3000.0,3000.0,3000.0,0
180000,-1,-1,-1,-1,-1,-1,0.0,1000.0,500.0,0
90000,0,0,-2,-2,-2,-2,0.0,0.0,0.0,0
360000,1,-2,-2,-2,-1,-1,0.0,0.0,0.0,0
90000,-1,-1,-2,-2,-2,-2,0.0,0.0,0.0,0
20000,0,0,0,0,2,0,1237.0,1249.0,1265.0,0
70000,0,0,0,0,0,0,2600.0,1800.0,2000.0,0
230000,-1,-1,-1,-1,-1,-1,660.0,660.0,660.0,0
30000,0,0,0,0,0,0,1465.0,2000.0,1033.0,0
200000,-1,-1,-1,-1,-1,-1,7193.0,3855.0,3411.0,0
100000,-1,-1,-2,-2,-2,-2,0.0,0.0,0.0,0
50000,0,0,0,0,0,2,2000.0,2000.0,2000.0,0
20000,0,0,0,0,0,-2,1155.0,1000.0,0.0,0
210000,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0
110000,0,0,0,0,0,0,4086.0,1428.0,1318.0,0
20000,-1,-1,-1,-1,-1,-2,228.0,0.0,228.0,0
50000,0,0,0,0,0,0,1107.0,1000.0,1000.0,0
50000,0,0,0,0,0,0,1362.0,1294.0,682.0,0
400000,-1,-1,-1,-1,-1,0,1981.0,4521.0,20500.0,0
170000,0,0,0,0,0,0,3000.0,3000.0,2000.0,0
280000,0,0,0,0,0,0,6900.0,6867.0,5500.0,0
130000,0,0,0,0,-2,-2,2500.0,1000.0,0.0,0
210000,0,0,0,0,0,0,5000.0,5000.0,5000.0,0
370000,0,0,0,0,0,0,20000.0,13000.0,5000.0,0
30000,0,0,2,0,0,0,3200.0,0.0,742.0,0
150000,1,-1,-1,-2,-2,-2,5180.0,5000.0,0.0,0
60000,2,0,0,-2,-2,-2,1027.0,0.0,0.0,1
80000,0,0,0,0,0,0,3100.0,2586.0,2000.0,0
280000,2,2,2,2,2,2,0.0,15000.0,8000.0,1
20000,8,7,6,5,4,3,0.0,0.0,0.0,0
270000,-2,-2,-2,-2,-2,-2,0.0,1100.0,300.0,0
240000,0,0,-1,-1,-1,-1,1000.0,7816.0,7500.0,0
20000,0,0,0,0,0,0,1300.0,1301.0,900.0,0
450000,1,-2,-2,-1,-1,-2,0.0,200.0,42000.0,1
10000,0,0,0,0,0,0,2500.0,1145.0,1000.0,0
280000,-2,-2,-2,-2,-2,-2,3597.0,5672.0,5427.0,1
290000,0,0,0,0,-1,-1,2000.0,1300.0,0.0,0
190000,0,0,0,0,0,0,2500.0,2000.0,3000.0,1
80000,0,0,0,0,0,-1,4500.0,2011.0,3105.0,0
280000,-1,2,-1,-1,0,-1,0.0,1179.0,1714.0,0
160000,-2,-2,-2,-2,-2,-2,8106.0,12431.0,12145.0,0
90000,0,0,0,-1,-1,-1,3114.0,0.0,787.0,1
140000,-1,-1,-1,-2,-2,-1,40000.0,0.0,0.0,0
50000,0,0,0,0,0,-1,1300.0,1000.0,120.0,0
40000,0,0,0,2,2,2,2000.0,4110.0,1100.0,0
130000,0,0,0,0,0,0,5540.0,4403.0,3814.0,0
70000,0,0,0,0,0,2,3011.0,3095.0,2000.0,0
30000,0,0,0,0,0,0,1500.0,1387.0,893.0,0
100000,1,2,2,2,2,2,8200.0,0.0,8000.0,0
20000,2,2,2,0,0,0,2000.0,500.0,0.0,1
30000,2,-1,2,2,2,2,33000.0,33000.0,5810.0,0
20000,0,0,0,0,0,0,1541.0,1248.0,1000.0,1
100000,2,0,0,0,0,0,3600.0,3800.0,3000.0,1
30000,2,2,7,7,7,6,0.0,0.0,0.0,1
320000,0,0,0,0,0,0,4520.0,5050.0,3590.0,0
90000,2,2,2,2,2,2,0.0,2900.0,0.0,1
190000,2,2,2,2,2,2,15000.0,6600.0,6500.0,1
200000,0,0,0,0,0,0,52129.0,30000.0,6000.0,0
300000,-1,-1,-1,-1,0,-1,1087.0,4355.0,7423.0,0
30000,-1,0,0,-2,-2,-2,1283.0,7024.0,7024.0,0
110000,0,0,0,0,0,0,1532.0,2000.0,783.0,0
230000,-2,-2,-2,-2,-2,-2,0.0,1024.0,0.0,0
230000,0,0,0,0,-2,-2,1250.0,1000.0,0.0,0
310000,0,0,0,0,0,0,8000.0,6000.0,5000.0,0
320000,0,0,0,0,0,0,10000.0,10000.0,10000.0,0
360000,-1,-1,-1,0,-1,-1,0.0,177671.0,3508.0,0
20000,-1,-1,-1,0,0,0,0.0,732.0,300.0,1
170000,0,0,0,0,0,0,7500.0,6000.0,10000.0,0
140000,0,0,0,0,0,0,4310.0,5913.0,4426.0,0
80000,0,0,0,0,0,0,1853.0,1700.0,1522.0,0
150000,0,0,0,-1,-1,-1,20000.0,30000.0,54340.0,0
170000,-1,2,2,-2,-2,-2,0.0,0.0,0.0,0
200000,2,0,0,0,0,0,6163.0,4530.0,4500.0,1
70000,0,0,2,0,0,2,5800.0,0.0,2250.0,0
320000,-2,-2,-2,-2,-2,-2,500.0,431.0,14328.0,0
150000,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0
50000,0,0,0,-1,0,0,1267.0,1553.0,7511.0,0
90000,-1,2,2,-2,-2,-2,0.0,0.0,0.0,0
280000,-2,-2,-2,-2,-1,0,41346.0,52110.0,35752.0,0
300000,0,0,0,0,2,-1,1655.0,1797.0,750.0,0
400000,-2,-2,-2,-2,-1,-1,8235.0,0.0,0.0,0
200000,-1,-1,-1,-1,-1,-1,105.0,105.0,0.0,0
10000,0,0,0,0,-2,-2,2000.0,1036.0,0.0,1
50000,1,3,2,0,0,0,0.0,0.0,2000.0,1
30000,1,2,4,3,2,2,4600.0,0.0,0.0,0
50000,-1,0,0,0,0,0,1500.0,2000.0,1500.0,1
50000,1,2,0,0,0,0,2500.0,2500.0,2000.0,0
30000,1,2,2,2,2,2,0.0,1970.0,0.0,0
20000,0,0,-1,2,0,0,1000.0,688.0,0.0,0
20000,0,0,0,0,0,0,1441.0,1400.0,368.0,0
50000,0,0,0,0,0,0,1611.0,2000.0,780.0,0
30000,0,0,0,0,0,0,1755.0,1500.0,1000.0,0
360000,1,2,-1,0,-1,-1,0.0,3828.0,2000.0,0
170000,1,-1,-1,-2,-2,-1,1690.0,0.0,0.0,0
400000,-2,-2,-2,-2,-2,-2,770.0,667.0,1256.0,0
50000,0,0,0,0,0,0,1613.0,2000.0,1500.0,0
160000,0,0,0,0,0,0,4000.0,4000.0,3500.0,0
70000,0,0,0,0,0,0,2382.0,2025.0,1000.0,1
150000,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0
80000,0,0,0,0,0,0,3000.0,3413.0,2000.0,0
30000,0,0,2,0,0,0,5300.0,0.0,1000.0,0
10000,0,0,0,0,0,0,2000.0,1000.0,500.0,1
180000,1,-1,-1,-1,-1,-1,3338.0,3333.0,3333.0,0
320000,-1,-1,-1,-1,-1,-1,13942.0,4022.0,316.0,0
80000,0,0,0,2,2,2,2000.0,2338.0,2000.0,0
10000,0,0,0,2,0,0,1400.0,1700.0,0.0,1
360000,-1,-1,-1,0,-1,-1,4484.0,19623.0,222.0,0
450000,-2,-2,-2,-2,-2,-2,2582.0,0.0,0.0,0
330000,0,0,0,0,-1,-1,90000.0,3000.0,5000.0,0
60000,-1,2,-1,-1,2,2,0.0,500.0,1000.0,1
50000,0,0,0,0,0,0,1234.0,2000.0,297.0,0
200000,0,0,0,0,0,0,6000.0,5000.0,5000.0,0
120000,1,2,-1,-1,-2,-2,0.0,621.0,0.0,0
160000,-1,-1,-1,-1,-1,-1,316.0,0.0,316.0,0
110000,0,0,0,0,0,0,2306.0,2111.0,3009.0,0
70000,-2,-2,-1,0,0,0,1041.0,18862.0,640.0,0
150000,0,0,0,0,0,0,4000.0,4032.0,3410.0,0
610000,0,0,0,0,0,0,6540.0,2100.0,2150.0,0
110000,0,0,0,0,0,0,4346.0,4075.0,3144.0,0
80000,2,0,0,2,0,0,3000.0,4790.0,0.0,1
170000,0,0,0,0,0,0,4380.0,3000.0,3000.0,0
110000,-1,-1,-1,-1,-2,-2,2007.0,3796.0,0.0,0
140000,0,0,0,0,0,0,2115.0,2004.0,1941.0,0
70000,0,0,0,2,0,0,3000.0,4000.0,0.0,0
260000,-2,-2,-2,-2,-2,-2,10000.0,3000.0,12713.0,0
170000,0,0,0,0,0,0,2000.0,2000.0,2000.0,0
50000,0,0,0,0,0,0,1221.0,2000.0,1500.0,0
300000,0,0,0,0,0,0,11000.0,12000.0,7200.0,1
150000,2,-1,-1,-1,-1,-1,390.0,390.0,4825.0,1
50000,8,7,6,5,4,3,0.0,0.0,1000.0,1
50000,1,-2,-1,0,0,0,0.0,1756.0,1000.0,0
90000,2,0,0,0,0,-1,4000.0,3258.0,1000.0,0
50000,0,0,0,0,0,0,2100.0,1227.0,383.0,1
500000,-1,0,0,0,0,0,4006.0,2383.0,1126.0,0
470000,-1,0,0,-1,-1,-1,1005.0,1000.0,285.0,0
230000,0,0,0,0,0,0,5600.0,5700.0,5000.0,0
140000,0,0,-1,-1,0,0,2000.0,16025.0,24616.0,0
230000,2,0,-1,-1,-1,-1,1222.0,1837.0,0.0,1
420000,0,0,0,0,-1,-1,1509.0,1067.0,3061.0,0
30000,0,0,0,0,0,0,1564.0,1800.0,1100.0,0
50000,1,2,0,0,0,2,1300.0,1400.0,920.0,1
140000,-1,-1,-2,-1,-1,-2,0.0,0.0,233.0,0
260000,-1,-1,-1,-1,-1,0,67650.0,6000.0,0.0,0
90000,-1,2,-1,-1,-1,-2,0.0,3509.0,3113.0,0
240000,0,0,0,0,0,0,10000.0,11000.0,10000.0,0
510000,-1,0,0,0,0,-1,1117.0,4560.0,91.0,0
110000,0,0,0,0,0,0,2460.0,2000.0,3000.0,0
210000,-1,-1,-1,0,0,0,3738.0,7526.0,5000.0,0
220000,-1,-1,-2,-2,-2,-2,0.0,0.0,0.0,0
200000,-2,-2,-2,-2,-2,-2,4266.0,1667.0,2473.0,0
360000,-1,-1,-1,-1,-1,-1,15206.0,15032.0,9769.0,0
260000,-1,-1,-1,-1,-1,-1,316.0,316.0,316.0,0
20000,0,0,0,0,0,0,1174.0,1149.0,501.0,0
120000,0,0,0,0,0,0,5498.0,5500.0,4000.0,0
50000,-1,2,-1,-1,-1,-2,39.0,32013.0,11079.0,0
60000,1,2,0,0,0,0,0.0,8000.0,15000.0,0
200000,-2,-2,-2,-2,-1,-1,16244.0,1963.0,3359.0,0
20000,-1,-1,-1,-1,-2,-1,1261.0,451.0,0.0,0
50000,2,0,0,-1,0,-1,2500.0,3000.0,7000.0,1
50000,1,-2,-1,-1,-1,2,0.0,190.0,0.0,0
230000,0,0,2,2,2,0,5000.0,0.0,3000.0,0
50000,-1,-1,2,-1,-1,-1,2184.0,5.0,1180.0,0
100000,2,2,2,2,2,2,3790.0,3200.0,3100.0,1
210000,1,-2,-1,-1,-2,-2,0.0,2490.0,0.0,1
230000,0,0,0,0,2,0,2630.0,2614.0,6000.0,1
500000,1,-2,-2,-2,-2,-2,22157.0,0.0,0.0,0
370000,-1,-1,-1,-1,-1,-1,328.0,0.0,1539.0,0
230000,-1,-1,-1,-1,0,0,200.0,1950.0,11692.0,0
80000,0,0,0,0,0,0,1284.0,1047.0,2000.0,0
60000,-1,0,0,0,-2,-2,5000.0,1033.0,0.0,0
30000,1,2,2,0,0,0,1800.0,0.0,928.0,0
70000,1,-1,-1,-1,-2,-1,600.0,19.0,0.0,0
410000,-1,-1,-1,-2,-2,-2,5400.0,0.0,0.0,0
280000,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0
50000,0,0,0,0,0,0,2320.0,1282.0,3299.0,0
100000,0,0,0,0,0,0,2800.0,2700.0,5400.0,0
230000,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0
50000,0,0,0,-1,-1,-2,1372.0,1275.0,7900.0,0
100000,2,2,2,2,2,0,3164.0,800.0,800.0,0
210000,0,0,0,0,0,0,2000.0,2000.0,2444.0,0
400000,-1,-1,-1,-1,-2,-1,13032.0,1290.0,0.0,0
20000,4,3,2,0,0,0,0.0,0.0,500.0,1
50000,-1,-1,-1,-1,0,0,780.0,0.0,7472.0,0
230000,-1,-1,-1,-2,-2,-2,6666.0,0.0,0.0,0
220000,0,0,0,-2,-2,-2,3050.0,0.0,0.0,0
300000,0,0,0,0,-2,-1,1713.0,1000.0,0.0,0
80000,1,-1,2,-1,-1,-1,6861.0,11.0,1146.0,0
20000,0,0,2,2,2,2,2400.0,1600.0,0.0,1
190000,0,0,0,0,0,2,1750.0,1720.0,1300.0,0
120000,0,0,2,0,0,0,8100.0,0.0,247.0,0
700000,0,0,0,0,-2,-1,5000.0,10000.0,326.0,0
140000,1,-2,-2,-2,-1,-1,0.0,0.0,0.0,0
300000,-1,0,0,0,0,-1,2000.0,3000.0,0.0,0
120000,1,2,2,2,2,2,3000.0,2700.0,2700.0,1
280000,0,0,2,0,0,0,20300.0,0.0,5600.0,0
70000,2,2,0,0,0,0,0.0,2100.0,1950.0,1
20000,-1,-1,-1,-1,-1,2,507.0,3042.0,0.0,0
150000,-1,-1,-1,-1,-1,-1,2605.0,4590.0,2605.0,0
60000,0,-1,0,0,0,0,4147.0,19435.0,1000.0,0
50000,1,2,0,0,0,0,2000.0,2233.0,1083.0,1
150000,-1,0,0,2,0,0,5085.0,4000.0,0.0,0
20000,0,0,0,0,0,0,1410.0,1200.0,534.0,0
40000,0,0,0,0,0,0,2000.0,1500.0,2330.0,1
170000,1,-1,-1,-1,-2,-2,7042.0,2986.0,0.0,0
50000,1,2,0,0,0,2,0.0,1400.0,1100.0,0
10000,0,0,0,0,2,2,1167.0,1022.0,1036.0,0
200000,-1,-1,-1,-1,-2,-1,199646.0,720.0,0.0,0
50000,0,-1,-1,0,0,0,2360.0,49325.0,3001.0,0
320000,-1,0,0,-1,0,0,2000.0,1000.0,1633.0,0
20000,8,7,6,5,4,3,0.0,0.0,0.0,0
470000,0,0,0,0,-1,0,3001.0,4005.0,2021.0,1
230000,-1,-1,-1,0,0,0,0.0,13013.0,1252.0,0
20000,0,0,0,0,0,-2,2000.0,2000.0,3000.0,0
30000,-1,-1,-1,-1,-1,-1,2487.0,0.0,4810.0,1
80000,2,2,2,2,2,2,1600.0,1100.0,1000.0,0
110000,0,0,0,0,0,0,1600.0,1300.0,1000.0,0
420000,0,0,0,0,0,0,30000.0,10575.0,15000.0,0
500000,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,1
80000,1,2,0,0,0,0,2000.0,2201.0,2000.0,0
